id,itjuzi_id,name,position,weibo,brief,address,company,school,intustry
771,464,桂鑫,维西资本/Vcwill Capital 创始人及CEO,http://weibo.com/1574852122,桂鑫(Jorgen) 本名桂金根，2008年毕业于安徽科技学院管理学院，拥有工商管理学士学位。Jorgen于2010年7月在北京创立维西资本并任CEO。,"北京,朝阳区",,安徽科技学院,"互联网 , 移动互联网 , 医疗健康 , 环保能源 , 本地生活 , 教育 , 文化娱乐体育 , 硬件 , 电子商务"
772,465,刘广杰,维西资本/Vcwill Capital 副总裁,http://weibo.com/2459475157,刘广杰Jeff于2011年加入维西资本，负责维西资本旗下首期风险投资基金 - “维西伟业（Ⅰ期）A轮策略投资基金”的投资管理工作。在加入维西之前，刘广杰先生是墨菲兄弟公司的创始人,"北京,朝阳区",,,"互联网 , 移动互联网 , 本地生活 , 文化娱乐体育 , 电子商务"
773,433,熊向东,华映资本 合伙人,http://weibo.com/2436525875,熊向东曾担任IDG中国基金投资总监，是中国新媒体和互联网投资领域的领军人物，10年间成功投资了众多著名项目，包括携程网、如家连锁酒店、网龙科技、易趣网、好耶广告网络、分众传媒、东方财富网等。,"北京,朝阳区",IDG,,"互联网 , 移动互联网 , 文化娱乐体育"
774,434,季薇,华映资本 合伙人,http://weibo.com/2142176325,季薇获得英国帝国理工学院MBA，新邦资本执行董事，汇点投资管理公司创始人。曾参与中国多家行业龙头企业的私募股权融资和海内外上市，并有管理咨询背景。,"上海,长宁区",,伦敦帝国理工学院,"互联网 , 移动互联网 , 文化娱乐体育"
775,435,周姮,华映资本 合伙人,,周姮是哈佛大学遗传学博士，麦肯锡管理咨询公司全球副董事。周博士是金融业与媒体业管理咨询专家，尤其擅长风险控制和企业整合和管理。,"上海,长宁区",麦肯锡,哈佛大学,"互联网 , 移动互联网 , 金融 , 文化娱乐体育"
776,436,朱秀华,华映资本 华映苏州基金副总经理,,朱秀华是华映苏州基金副总经理。南京大学国际商学院管理学博士。拥有扎实的经济管理理论功底和实践经验。在投资银行、企业管理以及水电工程规划管理等领域有丰富的经验和广泛的社会关系。,"江苏,苏州",,南京大学,"互联网 , 移动互联网 , 本地生活 , 文化娱乐体育"
777,437,王维玮,华映资本 投资总监,http://weibo.com/1774533530,王维玮是华映资本副总裁。新加坡国立大学工程荣誉学位。曾担任新加坡最大的人力资源管理咨询公司SearchAsia 资深咨询师。在华映任职期间，已参与并完成了多项私募融资。,"上海,长宁区",,新加坡国立大学,"互联网 , 移动互联网 , 文化娱乐体育"
778,438,高峰,华映资本 副总裁,http://weibo.com/1982224244,高峰是华映基金副总裁，新加坡国立大学工程学士，复旦大学MBA。曾任职于香港上市公司卓越金融，负责并完成多起资产并购项目。,"上海,长宁区",卓越金融,"复旦大学 , 新加坡国立大学","互联网 , 移动互联网 , 本地生活 , 文化娱乐体育"
779,439,庄正华,华映资本 投资经理,zhenghua+v@gmail.com,庄正华是华映基金投资经理。钻石中国创始人。拥有海内外市场推广、运营、和企业管理的广泛和长期经验。,"上海,长宁区",,,"互联网 , 移动互联网"
780,441,邱玉芳,芳晟股权投资基金 执行合伙人,http://weibo.com/u/1849638305,"邱玉芳女士有超过20年的投资及相关行业经验，在中国金融财政领域有较为广泛的资源，并与政府机构建立了良好的关系。在发起芳晟基金之前，她曾任美国中经合集团董事总经理。邱女士于99年作为首任中国区首席代表加入中经合集团，参与了多个成功项目的投资，包括分众传媒, DivX和北京信威（该公司创立了两个电信行业的标准TD-SCDMA和McWill）等。加入中经合之前，邱玉芳是财政部直属的中国经济开发信托投资公司国际金融部总经理，管理超过2亿美元资产，并负责国际金融部的所有业务。邱女士还曾在财政部工作八年，担任宏观经济分析员，参与国家重大宏观经济政策决策研究并提供相关研究报告及政策建议。

邱女士获得美国华盛顿大学税收财务硕士学位和东北财经大学经济学学士学位并拥有高级经济师的职称。","北京,朝阳区",中经合集团,"乔治华盛顿大学 , 东北财经大学","互联网 , 移动互联网 , 医疗健康 , 环保能源 , 本地生活 , 文化娱乐体育 , 电子商务"
781,442,郭荣,芳晟股权投资基金 合伙人,,"郭荣先生有着多年的企业高层管理和资本运作经验，尤其在互联网、IT服务、电信增值服务、连锁经营等领域内进行了长期的经营管理和资本运作实践，对于企业战略制定、管理信息化和连锁经营运作等方面有丰富的经验。他曾担任数家公司的战略顾问和融资顾问。郭荣先生曾任优势资本高级副总裁，主要负责公司投资业务的运作。加入优势资本之前，郭荣先生于2003年创立了北京博德威投资顾问有限公司，并担任总经理。其间运作了数家企业的直接股权投资，行业涉及网络游戏、手机游戏、电信增值、连锁经营等。在此之前，郭荣先生曾担任美国二十一世纪不动产中国区下属MLS网络科技有限公司（主营IT技术服务和IT管理咨询业务）CEO；中国铁通下属中通网络科技产业有限公司（主营铁通全国的电信增值业务）CTO；清华大学下属德天软件公司常务副总裁。

郭荣先生于1995年毕业于清华大学，获得固体力学和机械制造双学士学位，并于1998年获得清华大学经济管理学院管理科学与技术硕士学位。","北京,朝阳区",优势资本,清华大学,"互联网 , 移动互联网"
782,440,郑博仁,Cherubic Ventures心元资本 创始合伙人,http://weibo.com/1640273582,郑博仁(Matt Cheng)是Cherubic Ventures的创始合伙人，此前曾是险峰华兴的合伙人。,"北京,海淀区","华兴资本 , 险峰华兴",,"互联网 , 移动互联网"
783,443,仇锐,芳晟股权投资基金 董事总经理,,"仇锐先生拥有14年的中国直接投资、并购咨询服务和财务经验，熟悉国内法规和商业环境，在企业财务管理、公司运营和风险控制方面积累了相当丰富的专业经验。仇锐曾参与并主导多笔投资项目，投资阶段贯穿早、中、后期，投资领域横跨互联网和媒体、软件服务和技术、消费品及零售业、生物技术、医疗健康等，投资规模合计约2亿美元。

仇锐先生毕业于北京大学经济学院，获得经济学学士学位，拥有特许金融分析师（CFA）和中国注册会计师（CPA）资质。他先后就职于普华永道公司（PwC）、美国德太基金（TPG）等国际知名的私募股权投资公司和专业服务机构，作为核心管理成员参与创建国内首批中外合资人民币基金国盛里昂基金，并曾担任国内领先的医药企业万全医药集团的集团财务总监，目前担任数家企业（包括A股上市公司北斗星通、国内领先的视频方案提供商视讯天下）的董事。","北京,朝阳区","普华永道 , TPG德太投资",北京大学,"互联网 , 移动互联网 , 医疗健康 , 环保能源 , 本地生活 , 文化娱乐体育 , 硬件 , 电子商务"
784,444,杨宏伟,芳晟股权投资基金 投资总监,http://weibo.com/1747800211,"杨宏伟先生拥有丰富的TMT行业经验，涉及审计财务、软件外包、影像与信息产品、系统集成和银行等领域。在加入芳晟基金之前，曾在汉能投资集团从事移动互联网方面的研究，在普华永道担任环球资讯部门的应用开发中心部门经理，在IBM全球服务执行中心担任交付经理、项目经理和人员发展经理，在佳能公司担任IT主任和业务分析员，之前还曾在中联兴达软件工程有限公司和建设银行供职。具有多年部门和大中型项目管理经验，拥有PMP资质，在内审、SOX、ISO、CMMI标准实施方面也有一定经验。

杨宏伟先生于1996年毕业于天津大学，获得计算机系学士学位，目前在北京大学光华管理学院就读MBA。","北京,朝阳区","IBM , 普华永道 , 汉能投资 , 佳能Canon","北京大学 , 天津大学","互联网 , 移动互联网 , 文化娱乐体育 , 硬件"
785,445,刘江,时尚传媒 总裁,,刘江是时尚传媒集团总裁。此前下过乡，教过书，当过记者。,"北京,朝阳区",时尚传媒,首都师范大学,"互联网 , 移动互联网 , 文化娱乐体育"
786,446,邵忠,现代传播 总裁,,邵忠先生，清华大学EMBA、资深出版人、专栏作家。现任现代资讯传播有限公司董事长及总编辑，全面致力于将国内出版业走向国际化。1993年创办现代传播集团，旗下现有《周末画报》、《新视线》、《东方企业家》、《生活》、《号外》、《汽车生活》、《Lohas》等国际化、时尚化、高品味的平面媒体，是引领中国高档刊物潮流的代表之一。,"上海,徐汇区",现代传播集团,清华大学,"互联网 , 移动互联网 , 文化娱乐体育"
787,447,朱波,创新谷Innovalley 创始合伙人,http://weibo.com/1943806713,朱波先生早年留学美国，毕业后曾就职于美国运通公司、高通公司等多家通信、IT和卫星公司。1996年在美国创立NeTrue通信公司并成功上市，回国之后在北京创立移动搜索引擎Cgogo，随后于2008年加盟华为担任华为互联网业务总裁，2012年离开华为创办创新谷。,"广东,深圳","华为 , 美国运通 , 高通Qualcomm","浙江大学 , 亚利桑那州立大学","互联网 , 移动互联网"
788,432,姚琮,上海融翼资本 创始人,http://weibo.com/2405485611,"姚琮毕业于浙江大学文学院，后留学德国，获得企业管理硕士学位（Diplom Kaufmann）, 留学英国获得硕士学位。先后在国际知名大企业如德意志银行、HypoVereinsbank、Voith福伊特集团工作过，也在小公司工作过，并先后在国外和中国创过业，深刻理解创业的艰辛和不易。","上海,闸北区",德意志银行,浙江大学,"互联网 , 移动互联网"
789,415,李梦,德同资本 投资经理,http://weibo.com/1806189804,"李梦女士目前是德同资本的投资经理，负责项目的鉴别、筛选和评估新投资机会,专注于农业和生物医疗行业投资。

李梦拥有加拿大英属哥伦比亚大学的微生物硕士学位和英国伯明翰大学的生物化学学士学位。","四川,成都",,"华东理工大学 , 加拿大英属哥伦比亚大学 , 伯明翰大学","医疗健康 , 农业"
790,416,朱未,德同资本 投资经理,,"朱未先生负责鉴别、筛选和评估新投资机会。加入德同之前，朱先生就职于普华永道及毕马威，具备丰富的财务和上市重组经验。

朱先生毕业于暨南大学，获管理学士学位。","四川,成都","普华永道 , 毕马威KPMG",暨南大学,"互联网 , 移动互联网 , 本地生活 , 文化娱乐体育 , 硬件 , 电子商务"
